"","ID","Profit9","Online9","Age9","Inc9","Tenure9","District9","Profit0","Online0","Billpay9","Billpay0","fDistrict9","NAge","AgeImpt","MissingAge","NInc","IncImpt","MissingInc","D1100","D1200"
"14730",14730,79,0,2,NA,10.66,1300,128,1,0,0,"1300",2,2,0,5.45877722158046,4.69654955443285,1,0,0
"14731",14731,450,0,NA,NA,5.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.67071697822371,1,5.45877722158046,5.58483715996866,1,0,1
"14732",14732,-76,0,6,2,26.66,1200,-40,0,0,0,"1200",6,6,0,2,2,0,0,1
"14733",14733,159,1,2,7,16.58,1200,179,1,0,0,"1200",2,2,0,7,7,0,0,1
"14734",14734,1,1,1,1,5.66,1200,230,1,0,0,"1200",1,1,0,1,1,0,0,1
"14735",14735,55,0,5,6,15.16,1200,4,0,0,0,"1200",5,5,0,6,6,0,0,1
"14736",14736,52,0,3,7,10.83,1200,-3,0,0,0,"1200",3,3,0,7,7,0,0,1
"14737",14737,-21,0,NA,NA,1.41,1300,-50,0,0,0,"1300",4.04604840436924,3.41135543566135,1,5.45877722158046,4.55969105752308,1,0,0
"14738",14738,8,0,4,6,24.16,1200,18,0,0,0,"1200",4,4,0,6,6,0,0,1
"14739",14739,342,0,7,3,24.75,1200,323,0,0,0,"1200",7,7,0,3,3,0,0,1
"14740",14740,-17,0,NA,1,5,1100,138,0,0,0,"1100",4.04604840436924,3.93039721495578,1,1,1,0,1,0
"14741",14741,320,0,3,7,14.5,1200,345,0,0,0,"1200",3,3,0,7,7,0,0,1
"14742",14742,-14,0,2,7,4.25,1100,-14,0,0,0,"1100",2,2,0,7,7,0,1,0
"14743",14743,-31,0,NA,NA,4.58,1200,-31,0,0,0,"1200",4.04604840436924,3.5847258488692,1,5.45877722158046,5.56885800573487,1,0,1
"14744",14744,-48,0,4,4,21.5,1200,-89,0,0,0,"1200",4,4,0,4,4,0,0,1
"14745",14745,113,0,NA,NA,0.58,1200,NA,NA,0,NA,"1200",4.04604840436924,3.26624018459323,1,5.45877722158046,5.50967595301713,1,0,1
"14746",14746,73,0,2,3,6.91,1200,51,0,0,0,"1200",2,2,0,3,3,0,0,1
"14747",14747,234,0,3,4,9.58,1200,1031,0,0,0,"1200",3,3,0,4,4,0,0,1
"14748",14748,198,0,NA,NA,9.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.98920264249968,1,5.45877722158046,5.64401921268639,1,0,1
"14749",14749,-14,0,5,3,5.41,1300,-17,1,0,0,"1300",5,5,0,3,3,0,0,0
"14750",14750,-2,0,3,6,10.91,1200,-2,0,0,0,"1200",3,3,0,6,6,0,0,1
"14751",14751,-54,0,5,4,10.91,1200,-31,0,0,0,"1200",5,5,0,4,4,0,0,1
"14752",14752,-82,0,3,6,16.91,1300,-42,1,0,0,"1300",3,3,0,6,6,0,0,0
"14753",14753,-56,0,3,3,12.91,1300,18,0,0,0,"1300",3,3,0,3,3,0,0,0
"14754",14754,52,1,NA,NA,5.08,1300,NA,NA,0,NA,"1300",4.04604840436924,3.04901646621783,1,5.45877722158046,5.0655257736429,1,0,0
"14755",14755,-81,0,4,6,5,1200,-89,0,0,0,"1200",4,4,0,6,6,0,0,1
"14756",14756,-34,0,1,4,1.91,1100,-31,0,0,0,"1100",1,1,0,4,4,0,1,0
"14757",14757,-30,0,NA,NA,6.41,1300,35,0,0,0,"1300",4.04604840436924,3.80946251600631,1,5.45877722158046,4.63366862342025,1,0,0
"14758",14758,149,0,5,6,28.5,1200,175,0,0,0,"1200",5,5,0,6,6,0,0,1
"14759",14759,-5,1,NA,NA,11.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.49389590822094,1,5.45877722158046,6.12514542179656,1,0,1
"14760",14760,367,1,4,6,19.08,1200,396,1,0,0,"1200",4,4,0,6,6,0,0,1
"14761",14761,-95,0,4,5,26.5,1300,-73,0,0,0,"1300",4,4,0,5,5,0,0,0
"14762",14762,484,0,NA,NA,22.58,1200,598,0,0,0,"1200",4.04604840436924,5.01791133811106,1,5.45877722158046,5.83517724296469,1,0,1
"14763",14763,76,0,5,3,25.66,1200,20,0,0,0,"1200",5,5,0,3,3,0,0,1
"14764",14764,1098,0,4,9,14.08,1200,1371,0,0,0,"1200",4,4,0,9,9,0,0,1
"14765",14765,-68,0,4,9,9.25,1200,-6,0,0,0,"1200",4,4,0,9,9,0,0,1
"14766",14766,-19,0,5,6,7.58,1200,-29,0,0,0,"1200",5,5,0,6,6,0,0,1
"14767",14767,157,0,NA,NA,5,1200,NA,NA,0,NA,"1200",4.04604840436924,3.61816684361817,1,5.45877722158046,5.57507212127023,1,0,1
"14768",14768,-2,0,NA,NA,0.25,1200,-29,0,0,0,"1200",4.04604840436924,3.23996511729046,1,5.45877722158046,5.50479343366792,1,0,1
"14769",14769,19,0,2,6,6.41,1200,17,0,0,0,"1200",2,2,0,6,6,0,0,1
"14770",14770,114,0,3,8,8.91,1200,213,0,0,0,"1200",3,3,0,8,8,0,0,1
"14771",14771,361,0,5,6,8.25,1300,138,0,0,0,"1300",5,5,0,6,6,0,0,0
"14772",14772,-197,0,2,6,4.41,1300,-124,0,0,0,"1300",2,2,0,6,6,0,0,0
"14773",14773,583,1,5,9,1.66,1200,348,1,1,1,"1200",5,5,0,9,9,0,0,1
"14774",14774,401,0,7,6,41.16,1200,1033,0,0,0,"1200",7,7,0,6,6,0,0,1
"14775",14775,194,0,7,6,4.83,1200,196,0,0,0,"1200",7,7,0,6,6,0,0,1
"14776",14776,-95,0,NA,NA,5.83,1300,-95,0,0,0,"1300",4.04604840436924,3.76328209468629,1,5.45877722158046,4.62508722577618,1,0,0
"14777",14777,742,0,5,7,16.91,1200,1035,0,0,0,"1200",5,5,0,7,7,0,0,1
"14778",14778,-19,1,3,9,7.83,1200,-10,0,0,0,"1200",3,3,0,9,9,0,0,1
"14779",14779,-28,0,NA,NA,1.75,1200,-28,0,0,0,"1200",4.04604840436924,3.35939724139395,1,5.45877722158046,5.52698670343707,1,0,1
"14780",14780,61,0,7,1,19.16,1300,182,0,0,0,"1300",7,7,0,1,1,0,0,0
"14781",14781,194,0,NA,NA,7.83,1200,227,0,0,0,"1200",4.04604840436924,3.84349545109342,1,5.45877722158046,5.61694342356803,1,0,1
"14782",14782,334,0,3,6,4.08,1200,-388,1,0,1,"1200",3,3,0,6,6,0,0,1
"14783",14783,19,0,NA,NA,1.33,1200,20,0,0,0,"1200",4.04604840436924,3.32595624664497,1,5.45877722158046,5.52077258790171,1,0,1
"14784",14784,-52,0,5,6,6.33,1200,-54,0,0,0,"1200",5,5,0,6,6,0,0,1
"14785",14785,127,1,5,8,6.41,1200,4,1,0,0,"1200",5,5,0,8,8,0,0,1
"14786",14786,-39,0,6,3,30.08,1200,-41,0,0,0,"1200",6,6,0,3,3,0,0,1
"14787",14787,-11,0,3,6,4.25,1200,49,0,0,0,"1200",3,3,0,6,6,0,0,1
"14788",14788,92,1,2,7,21.33,1200,NA,NA,0,NA,"1200",2,2,0,7,7,0,0,1
"14789",14789,-16,0,2,5,13.16,1200,108,0,0,0,"1200",2,2,0,5,5,0,0,1
"14790",14790,-7,0,2,4,1.66,1300,-19,0,0,0,"1300",2,2,0,4,4,0,0,0
"14791",14791,303,1,NA,NA,1.75,1300,NA,NA,1,NA,"1300",4.04604840436924,2.87802759027321,1,5.45877722158046,5.39905387206205,1,0,0
"14792",14792,249,0,5,9,13.58,1200,150,0,0,0,"1200",5,5,0,9,9,0,0,1
"14793",14793,-167,0,NA,NA,6,1200,NA,NA,0,NA,"1200",4.04604840436924,3.69778825968717,1,5.45877722158046,5.58986763444967,1,0,1
"14794",14794,-53,1,NA,NA,2.41,1200,NA,NA,0,NA,"1200",4.04604840436924,2.75739780958276,1,5.45877722158046,5.98828692488679,1,0,1
"14795",14795,2,0,3,7,13.08,1200,3,0,0,0,"1200",3,3,0,7,7,0,0,1
"14796",14796,165,0,5,8,18.41,1200,112,0,0,0,"1200",5,5,0,8,8,0,0,1
"14797",14797,300,0,6,6,20.58,1200,313,0,0,0,"1200",6,6,0,6,6,0,0,1
"14798",14798,0,0,2,2,6.41,1200,1,0,0,0,"1200",2,2,0,2,2,0,0,1
"14799",14799,549,0,3,9,4.58,1200,1075,0,0,0,"1200",3,3,0,9,9,0,0,1
"14800",14800,15,0,NA,NA,2.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.43185273001673,1,5.45877722158046,5.54045062043035,1,0,1
"14801",14801,-26,0,7,6,9.91,1200,-2,0,0,0,"1200",7,7,0,6,6,0,0,1
"14802",14802,-89,0,4,9,5.58,1100,-88,0,0,0,"1100",4,4,0,9,9,0,1,0
"14803",14803,28,0,NA,NA,10,1200,35,0,0,0,"1200",4.04604840436924,4.01627392396314,1,5.45877722158046,5.6490496871674,1,0,1
"14804",14804,-70,0,4,6,6.91,1200,-45,0,0,0,"1200",4,4,0,6,6,0,0,1
"14805",14805,190,0,2,7,19.33,1200,103,0,0,0,"1200",2,2,0,7,7,0,0,1
"14806",14806,-141,0,6,2,28.91,1100,-142,0,0,0,"1100",6,6,0,2,2,0,1,0
"14807",14807,780,0,2,6,10.25,1200,638,0,0,0,"1200",2,2,0,6,6,0,0,1
"14808",14808,-153,0,NA,NA,22.08,1200,845,0,0,0,"1200",4.04604840436924,4.97810063007656,1,5.45877722158046,5.82777948637497,1,0,1
"14809",14809,499,0,3,6,10.08,1200,303,0,0,0,"1200",3,3,0,6,6,0,0,1
"14810",14810,82,0,5,3,4.83,1200,258,0,0,0,"1200",5,5,0,3,3,0,0,1
"14811",14811,-89,1,2,1,8.41,1100,-36,1,0,0,"1100",2,2,0,1,1,0,1,0
"14812",14812,187,0,6,8,10.58,1200,195,0,0,0,"1200",6,6,0,8,8,0,0,1
"14813",14813,-17,0,2,NA,1.08,1200,-41,0,0,0,"1200",2,2,0,5.45877722158046,5.51707370960685,1,0,1
"14814",14814,90,0,NA,NA,2.33,1200,34,0,0,0,"1200",4.04604840436924,3.40557766271396,1,5.45877722158046,5.53556810108114,1,0,1
"14815",14815,-4,1,4,6,15.83,1200,194,1,0,0,"1200",4,4,0,6,6,0,0,1
"14816",14816,246,0,2,6,5.58,1200,153,0,0,0,"1200",2,2,0,6,6,0,0,1
"14817",14817,109,0,7,1,18.66,1200,123,0,0,0,"1200",7,7,0,1,1,0,0,1
"14818",14818,3,0,2,6,6.83,1200,-11,0,0,0,"1200",2,2,0,6,6,0,0,1
"14819",14819,-68,0,7,1,13.33,1300,-76,0,0,0,"1300",7,7,0,1,1,0,0,0
"14820",14820,-15,0,3,9,13.33,1200,-2,0,0,0,"1200",3,3,0,9,9,0,0,1
"14821",14821,332,0,4,5,1.41,1100,178,0,0,0,"1100",4,4,0,5,5,0,1,0
"14822",14822,-128,0,7,7,23.75,1200,7,0,0,0,"1200",7,7,0,7,7,0,0,1
"14823",14823,-30,1,NA,NA,0.83,1100,NA,NA,0,NA,"1100",4.04604840436924,2.94382634353136,1,5.45877722158046,4.46721301961871,1,1,0
"14824",14824,-44,0,NA,7,0.58,1200,-30,0,0,0,"1200",4.04604840436924,3.26624018459323,1,7,7,0,0,1
"14825",14825,44,0,5,5,11.41,1200,330,0,0,0,"1200",5,5,0,5,5,0,0,1
"14826",14826,-32,0,3,6,4.33,1300,NA,NA,0,NA,"1300",3,3,0,6,6,0,0,0
"14827",14827,401,0,3,6,14.41,1100,178,0,0,0,"1100",3,3,0,6,6,0,1,0
"14828",14828,210,1,2,9,5.33,1200,536,1,1,1,"1200",2,2,0,9,9,0,0,1
"14829",14829,80,0,1,7,8.75,1200,102,0,0,0,"1200",1,1,0,7,7,0,0,1
"14830",14830,-128,0,NA,NA,10.83,1200,-41,0,0,0,"1200",4.04604840436924,4.0823596993004,1,5.45877722158046,5.66132996310633,1,0,1
"14831",14831,-92,0,5,3,4.33,1200,-104,0,0,0,"1200",5,5,0,3,3,0,0,1
"14832",14832,-185,1,NA,NA,6,1200,-55,1,0,0,"1200",4.04604840436924,3.04323869327044,1,5.45877722158046,6.04140281720096,1,0,1
"14833",14833,-9,0,NA,NA,3.66,1300,NA,NA,0,NA,"1300",4.04604840436924,3.59050362181658,1,5.45877722158046,4.59298096217681,1,0,0
"14834",14834,-2,0,NA,NA,10.66,1200,NA,NA,0,NA,"1200",4.04604840436924,4.06882405856867,1,5.45877722158046,5.65881472586583,1,0,1
"14835",14835,1,0,NA,NA,4.83,1100,3,0,0,0,"1100",4.04604840436924,3.91686157422405,1,5.45877722158046,4.07485988958516,1,1,0
"14836",14836,113,0,5,6,27.16,1200,113,0,0,0,"1200",5,5,0,6,6,0,0,1
"14837",14837,-44,0,4,1,7.25,1200,-28,0,0,0,"1200",4,4,0,1,1,0,0,1
"14838",14838,258,0,3,7,17.16,1200,1034,0,0,0,"1200",3,3,0,7,7,0,0,1
"14839",14839,608,0,3,7,21.58,1200,905,0,0,0,"1200",3,3,0,7,7,0,0,1
"14840",14840,11,0,NA,NA,6.41,1200,81,0,0,0,"1200",4.04604840436924,3.73043304027545,1,5.45877722158046,5.59593379485323,1,0,1
"14841",14841,88,0,NA,NA,23.66,1200,68,0,0,0,"1200",4.04604840436924,5.10390246746557,1,5.45877722158046,5.85115639719847,1,0,1
"14842",14842,131,0,NA,NA,22.16,1200,335,0,0,0,"1200",4.04604840436924,4.98447034336208,1,5.45877722158046,5.82896312742932,1,0,1
"14843",14843,783,0,5,9,13.25,1200,438,0,0,0,"1200",5,5,0,9,9,0,0,1
"14844",14844,106,0,3,4,4.75,1200,20,0,0,0,"1200",3,3,0,4,4,0,0,1
"14845",14845,-49,0,1,3,0.5,1200,-30,1,0,0,"1200",1,1,0,3,3,0,0,1
"14846",14846,272,0,7,6,34.16,1200,194,0,0,0,"1200",7,7,0,6,6,0,0,1
"14847",14847,-71,0,4,3,6.58,1200,-154,0,0,0,"1200",4,4,0,3,3,0,0,1
"14848",14848,14,0,4,5,1.25,1200,10,0,0,0,"1200",4,4,0,5,5,0,0,1
"14849",14849,-101,0,NA,NA,7.58,1200,NA,NA,0,NA,"1200",4.04604840436924,3.82359009707617,1,5.45877722158046,5.61324454527317,1,0,1
"14850",14850,-94,0,NA,NA,20,1200,-77,0,0,0,"1200",4.04604840436924,4.81248808465306,1,5.45877722158046,5.79700481896174,1,0,1
"14851",14851,171,0,6,8,4.41,1200,25,0,0,0,"1200",6,6,0,8,8,0,0,1
"14852",14852,-131,1,6,6,11.83,1300,-140,1,0,0,"1300",6,6,0,6,6,0,0,0
"14853",14853,64,0,2,1,1.75,1200,-45,0,0,0,"1200",2,2,0,1,1,0,0,1
"14854",14854,14,0,3,NA,2.16,1300,13,0,0,0,"1300",3,3,0,5.45877722158046,4.57078769240765,1,0,0
"14855",14855,63,0,2,3,3.5,1200,93,0,0,0,"1200",2,2,0,3,3,0,0,1
"14856",14856,151,0,5,6,23.83,1200,143,0,0,0,"1200",5,5,0,6,6,0,0,1
"14857",14857,1464,1,4,8,23.75,1200,1047,1,0,1,"1200",4,4,0,8,8,0,0,1
"14858",14858,-7,0,4,9,14.75,1300,3,0,0,0,"1300",4,4,0,9,9,0,0,0
"14859",14859,337,0,5,7,11.41,1200,165,0,0,0,"1200",5,5,0,7,7,0,0,1
"14860",14860,-3,0,NA,NA,21.33,1200,NA,NA,0,NA,"1200",4.04604840436924,4.91838456802482,1,5.45877722158046,5.81668285149039,1,0,1
"14861",14861,656,0,NA,NA,18.16,1200,195,1,0,0,"1200",4.04604840436924,4.66598467908611,1,5.45877722158046,5.76978107471159,1,0,1
"14862",14862,73,0,NA,NA,29.91,1100,-77,0,0,0,"1100",4.04604840436924,5.91376668923438,1,5.45877722158046,4.44593136012537,1,1,0
"14863",14863,1,0,NA,NA,6.5,1200,1,0,0,0,"1200",4.04604840436924,3.73759896772166,1,5.45877722158046,5.59726539103938,1,0,1
"14864",14864,118,0,6,5,18.5,1100,113,0,0,0,"1100",6,6,0,5,5,0,1,0
"14865",14865,5,1,4,6,20.91,1200,50,1,0,0,"1200",4,4,0,6,6,0,0,1
"14866",14866,-27,0,3,2,1.41,1200,-1,0,0,0,"1200",3,3,0,2,2,0,0,1
"14867",14867,-1,0,3,5,1,1200,-26,0,0,0,"1200",3,3,0,5,5,0,0,1
"14868",14868,303,0,3,6,6.91,1200,45,1,0,0,"1200",3,3,0,6,6,0,0,1
"14869",14869,-91,0,5,3,35.16,1300,-86,0,0,0,"1300",5,5,0,3,3,0,0,0
"14870",14870,663,0,6,6,36.41,1200,NA,NA,0,NA,"1200",6,6,0,6,6,0,0,1
"14871",14871,-9,0,4,8,8.91,1200,105,1,0,1,"1200",4,4,0,8,8,0,0,1
"14872",14872,12,0,NA,NA,2.75,1100,NA,NA,0,NA,"1100",4.04604840436924,3.75124902880055,1,5.45877722158046,4.04408522217193,1,1,0
"14873",14873,83,1,2,1,2,1300,71,1,0,1,"1300",2,2,0,1,1,0,0,0
"14874",14874,19,0,5,7,0.91,1200,-24,0,0,0,"1200",5,5,0,7,7,0,0,1
"14875",14875,133,0,7,7,16.5,1200,191,0,0,0,"1200",7,7,0,7,7,0,0,1
"14876",14876,-74,0,4,9,15.75,1200,-46,0,0,0,"1200",4,4,0,9,9,0,0,1
"14877",14877,41,0,4,8,0.25,1200,6,0,0,0,"1200",4,4,0,8,8,0,0,1
"14878",14878,11,1,2,5,3.41,1200,343,1,0,0,"1200",2,2,0,5,5,0,0,1
"14879",14879,-42,0,NA,NA,10.58,1200,-24,0,0,0,"1200",4.04604840436924,4.06245434528315,1,5.45877722158046,5.65763108481147,1,0,1
"14880",14880,79,0,4,3,4,1200,58,0,0,0,"1200",4,4,0,3,3,0,0,1
"14881",14881,-70,0,NA,NA,2.91,1200,64,0,0,0,"1200",4.04604840436924,3.45175808403398,1,5.45877722158046,5.54414949872521,1,0,1
"14882",14882,136,0,3,1,2.58,1300,101,0,0,0,"1300",3,3,0,1,1,0,0,0
"14883",14883,-33,0,7,4,7.16,1200,94,0,0,0,"1200",7,7,0,4,4,0,0,1
"14884",14884,-62,0,5,5,15.5,1200,-1,0,0,0,"1200",5,5,0,5,5,0,0,1
"14885",14885,76,0,7,7,1,1200,200,0,0,0,"1200",7,7,0,7,7,0,0,1
"14886",14886,-59,0,4,6,29.41,1200,-59,0,0,0,"1200",4,4,0,6,6,0,0,1
"14887",14887,-25,0,3,3,1.41,1300,NA,NA,0,NA,"1300",3,3,0,3,3,0,0,0
"14888",14888,131,0,3,3,2.41,1200,61,0,0,0,"1200",3,3,0,3,3,0,0,1
"14889",14889,-18,1,5,6,6.91,1200,-122,1,0,0,"1200",5,5,0,6,6,0,0,1
"14890",14890,-16,0,7,7,26,1200,-14,0,0,0,"1200",7,7,0,7,7,0,0,1
"14891",14891,256,1,4,6,12.25,1200,252,1,0,0,"1200",4,4,0,6,6,0,0,1
"14892",14892,-126,0,4,6,3.25,1200,-124,0,0,0,"1200",4,4,0,6,6,0,0,1
"14893",14893,212,0,4,8,7,1200,152,0,0,0,"1200",4,4,0,8,8,0,0,1
"14894",14894,499,0,NA,NA,3.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.51147414608572,1,5.45877722158046,5.55524613360979,1,0,1
"14895",14895,152,0,4,9,15.5,1200,153,1,0,0,"1200",4,4,0,9,9,0,0,1
"14896",14896,48,0,4,8,14.83,1200,1357,0,0,0,"1200",4,4,0,8,8,0,0,1
"14897",14897,-5,0,NA,NA,0.33,1200,-26,0,0,0,"1200",4.04604840436924,3.24633483057598,1,5.45877722158046,5.50597707472227,1,0,1
"14898",14898,-122,0,1,6,13.75,1200,NA,NA,0,NA,"1200",1,1,0,6,6,0,0,1
"14899",14899,332,0,NA,NA,6.75,1300,505,1,0,0,"1300",4.04604840436924,3.83653379746976,1,5.45877722158046,4.63869909790126,1,0,0
"14900",14900,394,0,3,7,4.41,1200,286,0,0,0,"1200",3,3,0,7,7,0,0,1
"14901",14901,68,0,NA,NA,17.08,1200,1,0,0,0,"1200",4.04604840436924,4.5799935497316,1,5.45877722158046,5.7538019204778,1,0,1
"14902",14902,-54,0,5,9,34.58,1200,-50,0,0,0,"1200",5,5,0,9,9,0,0,1
"14903",14903,1407,0,4,1,8.41,1100,NA,NA,0,NA,"1100",4,4,0,1,1,0,1,0
"14904",14904,-85,0,2,8,10.91,1200,60,1,0,0,"1200",2,2,0,8,8,0,0,1
"14905",14905,-46,0,7,7,11.83,1200,-57,0,0,0,"1200",7,7,0,7,7,0,0,1
"14906",14906,-179,0,4,5,0.66,1100,-99,0,0,0,"1100",4,4,0,5,5,0,1,0
"14907",14907,16,0,7,9,4.91,1300,181,0,0,0,"1300",7,7,0,9,9,0,0,0
"14908",14908,18,0,NA,NA,11,1200,NA,NA,0,NA,"1200",4.04604840436924,4.09589534003213,1,5.45877722158046,5.66384520034684,1,0,1
"14909",14909,727,0,4,6,6.58,1200,498,0,0,0,"1200",4,4,0,6,6,0,0,1
"14910",14910,1059,0,4,9,18.41,1200,729,0,0,0,"1200",4,4,0,9,9,0,0,1
"14911",14911,-2,0,4,5,9,1200,NA,NA,0,NA,"1200",4,4,0,5,5,0,0,1
"14912",14912,663,1,4,9,15.83,1200,655,1,0,0,"1200",4,4,0,9,9,0,0,1
"14913",14913,253,0,4,7,24.58,1200,324,0,0,0,"1200",4,4,0,7,7,0,0,1
"14914",14914,-130,1,NA,NA,9.5,1200,-118,1,0,0,"1200",4.04604840436924,3.32191364951192,1,5.45877722158046,6.09318711332898,1,0,1
"14915",14915,-111,0,5,4,6.33,1200,-30,0,0,0,"1200",5,5,0,4,4,0,0,1
"14916",14916,-73,0,NA,NA,3.83,1200,NA,NA,0,NA,"1200",4.04604840436924,3.52500978681745,1,5.45877722158046,5.55776137085029,1,0,1
"14917",14917,1066,0,4,9,6.83,1200,1552,1,0,0,"1200",4,4,0,9,9,0,0,1
"14918",14918,63,1,4,8,7.83,1200,239,1,0,0,"1200",4,4,0,8,8,0,0,1
"14919",14919,356,0,4,8,7.41,1200,338,1,0,0,"1200",4,4,0,8,8,0,0,1
"14920",14920,75,0,7,7,22.08,1200,55,0,0,0,"1200",7,7,0,7,7,0,0,1
"14921",14921,46,1,NA,NA,21.66,1200,68,0,0,0,"1200",4.04604840436924,4.29011006891086,1,5.45877722158046,6.2731005535909,1,0,1
"14922",14922,215,0,4,7,9.16,1200,338,0,0,0,"1200",4,4,0,7,7,0,0,1
"14923",14923,-68,0,NA,NA,0.58,1200,-42,0,0,0,"1200",4.04604840436924,3.26624018459323,1,5.45877722158046,5.50967595301713,1,0,1
"14924",14924,10,0,NA,NA,1.5,1200,NA,NA,0,NA,"1200",4.04604840436924,3.3394918873767,1,5.45877722158046,5.52328782514221,1,0,1
"14925",14925,-55,0,2,6,10.91,1300,-26,0,0,0,"1300",2,2,0,6,6,0,0,0
"14926",14926,442,0,NA,NA,10.75,1200,NA,NA,0,NA,"1200",4.04604840436924,4.07598998601488,1,5.45877722158046,5.66014632205198,1,0,1
"14927",14927,-28,0,4,9,16.66,1200,-92,0,0,0,"1200",4,4,0,9,9,0,0,1
"14928",14928,-88,0,4,4,6.75,1100,-105,0,0,0,"1100",4,4,0,4,4,0,1,0
"14929",14929,241,0,2,7,8.66,1200,342,0,0,0,"1200",2,2,0,7,7,0,0,1
"14930",14930,482,0,4,3,25.83,1200,316,0,0,0,"1200",4,4,0,3,3,0,0,1
"14931",14931,-42,0,4,9,7.25,1200,NA,NA,0,NA,"1200",4,4,0,9,9,0,0,1
"14932",14932,-209,0,3,4,10.41,1200,-183,0,0,0,"1200",3,3,0,4,4,0,0,1
"14933",14933,-27,0,NA,NA,0.58,1200,NA,NA,0,NA,"1200",4.04604840436924,3.26624018459323,1,5.45877722158046,5.50967595301713,1,0,1
"14934",14934,826,0,NA,NA,12.33,1100,285,0,0,0,"1100",4.04604840436924,4.5140221947415,1,5.45877722158046,4.18582623843091,1,1,0
"14935",14935,-182,0,3,5,20,1200,-10,0,0,0,"1200",3,3,0,5,5,0,0,1
"14936",14936,483,0,NA,NA,22.08,1200,1098,0,0,0,"1200",4.04604840436924,4.97810063007656,1,5.45877722158046,5.82777948637497,1,0,1
"14937",14937,9,0,5,3,2.25,1200,-5,0,0,0,"1200",5,5,0,3,3,0,0,1
"14938",14938,3,0,2,4,3.16,1300,-3,0,0,0,"1300",2,2,0,4,4,0,0,0
"14939",14939,-20,0,7,6,7.66,1300,-20,0,0,0,"1300",7,7,0,6,6,0,0,0
"14940",14940,-31,0,NA,NA,1.33,1200,NA,NA,0,NA,"1200",4.04604840436924,3.32595624664497,1,5.45877722158046,5.52077258790171,1,0,1
"14941",14941,167,0,5,7,1.5,1200,169,1,0,0,"1200",5,5,0,7,7,0,0,1
"14942",14942,-8,0,3,6,0.33,1200,-20,1,0,1,"1200",3,3,0,6,6,0,0,1
"14943",14943,-61,0,2,3,9.16,1200,NA,NA,0,NA,"1200",2,2,0,3,3,0,0,1
"14944",14944,-139,0,3,7,10.41,1200,94,0,0,0,"1200",3,3,0,7,7,0,0,1
"14945",14945,-7,0,1,1,2.91,1200,-7,0,0,0,"1200",1,1,0,1,1,0,0,1
"14946",14946,-119,0,4,9,25.83,1200,60,0,0,0,"1200",4,4,0,9,9,0,0,1
"14947",14947,382,0,3,8,15.33,1200,588,0,0,0,"1200",3,3,0,8,8,0,0,1
"14948",14948,-30,0,NA,NA,2.75,1200,-30,0,0,0,"1200",4.04604840436924,3.43901865746294,1,5.45877722158046,5.5417822166165,1,0,1
"14949",14949,113,0,NA,NA,0.58,1200,4,0,0,0,"1200",4.04604840436924,3.26624018459323,1,5.45877722158046,5.50967595301713,1,0,1
"14950",14950,-33,0,7,6,21.66,1200,-97,0,0,0,"1200",7,7,0,6,6,0,0,1
"14951",14951,61,1,3,6,0.75,1300,93,1,0,0,"1300",3,3,0,6,6,0,0,0
"14952",14952,86,0,7,7,8.91,1300,196,0,0,0,"1300",7,7,0,7,7,0,0,0
"14953",14953,266,0,4,7,24.58,1200,NA,NA,0,NA,"1200",4,4,0,7,7,0,0,1
"14954",14954,223,0,4,9,4.41,1200,189,0,0,0,"1200",4,4,0,9,9,0,0,1
"14955",14955,235,0,3,2,1.16,1200,215,0,0,0,"1200",3,3,0,2,2,0,0,1
"14956",14956,-2,0,3,8,1.25,1200,296,0,0,0,"1200",3,3,0,8,8,0,0,1
"14957",14957,-137,0,NA,NA,22.91,1100,-126,0,0,0,"1100",4.04604840436924,5.35641677675144,1,5.45877722158046,4.34236276786933,1,1,0
"14958",14958,-28,0,4,6,6.75,1200,-28,0,0,0,"1200",4,4,0,6,6,0,0,1
"14959",14959,-28,1,1,6,6.41,1200,-56,1,0,1,"1200",1,1,0,6,6,0,0,1
"14960",14960,-111,0,7,2,40.91,1200,-117,0,0,0,"1200",7,7,0,2,2,0,0,1
"14961",14961,-148,1,NA,NA,4.33,1200,59,0,0,0,"1200",4.04604840436924,2.91027092843523,1,5.45877722158046,6.0166943101913,1,0,1
"14962",14962,-1,0,2,7,4.66,1200,110,0,0,0,"1200",2,2,0,7,7,0,0,1
"14963",14963,54,1,NA,NA,2.33,1200,598,1,0,0,"1200",4.04604840436924,2.75102809629724,1,5.45877722158046,5.98710328383244,1,0,1
"14964",14964,130,0,5,4,1.33,1200,68,0,0,0,"1200",5,5,0,4,4,0,0,1
"14965",14965,143,0,NA,NA,19.91,1200,-7,0,0,0,"1200",4.04604840436924,4.80532215720685,1,5.45877722158046,5.7956732227756,1,0,1
"14966",14966,144,0,5,8,7.83,1200,28,0,0,0,"1200",5,5,0,8,8,0,0,1
"14967",14967,-57,0,7,5,18.5,1200,-62,0,0,0,"1200",7,7,0,5,5,0,0,1
"14968",14968,-23,0,2,8,5.33,1200,0,0,0,0,"1200",2,2,0,8,8,0,0,1
